cohort,ready_grad,absences,enrollments,expulsions,suspensions,read,math,school_read,school_math
2011,not_ready,0,2,0,0,-1.0013658304313744,0.9456825224578786,-0.3729004585900794,-0.11054885298255475
2011,not_ready,11,1,0,0,-2.1346152382118038,-1.036052170577867,-0.15182119549922896,-0.22161222796042568
2011,not_ready,33,1,0,7,-3.0236929344025105,-1.3203995173915133,-1.0887160066368682,-1.022722689888532
2011,ready,20,1,0,0,1.127272929224165,0.9131224184442716,0.7962039724312042,0.6595590094907317
2011,ready,5,1,0,0,-0.13584950054143416,0.4831949695397581,0.3232704664373044,0.5222693480138568
2011,not_ready,12,1,0,0,0.4764548739460554,0.48430852659882934,-0.1962634880173499,0.03448789116974976
2011,not_ready,1,1,0,0,-1.5360206702610342,-1.6935185891661377,0.3401724504563441,-0.00302084615516816
2011,ready,2,2,0,0,0.5186902122188669,1.0242359593298334,0.6773930985886142,0.5144444106741837
2011,ready,20,1,0,1,7.416170913023871e-4,-0.9249523674823562,0.181787651765254,0.0945032088252428
2011,ready,17,1,0,0,2.269735468765095,0.275574814485257,0.181787651765254,0.0945032088252428
2011,not_ready,5,1,0,0,-0.3346867897511531,-0.034601224391988906,0.0887322905505814,0.013930576982834855
2011,ready,6,1,0,0,1.2463602975177737,0.7330690726869683,0.7847603800416059,0.7805426462869121
2011,not_ready,19,2,0,0,0.13673783185451727,0.03879558133133989,0.3774361533610594,0.06467509627963627
2011,not_ready,4,1,0,0,-0.25489277678154465,0.27215925888427206,0.4907585491618268,0.1355171256309858
2011,not_ready,2,1,0,0,-0.5181446700468655,-1.479679383837799,0.5309610255196809,0.09485706301914677
2011,ready,2,1,0,0,1.0086703830235053,0.43623294121248274,0.6105940974545128,0.4983867564475616
2011,not_ready,10,1,0,0,-0.013468389143637384,-0.4728448062569443,-0.30866631705146264,-0.45064634850281193
2011,not_ready,14,1,0,0,-0.3243260238347826,-0.8213731505498815,0.018990677851980102,0.27325423194220433
2011,not_ready,6,1,0,2,-0.6077226716553127,-0.2526035079789112,0.2847328229780049,0.23573222148180473
2011,ready,11,1,0,0,1.7806603496896591,1.0956169088977756,0.47903747880289815,0.44436224023292425
2011,ready,11,1,0,0,1.2319802244840021,0.8427505438468628,0.33766194975733843,0.142302193736871
2011,not_ready,5,2,0,0,0.06298180824333445,0.5231584046674927,-0.7395920604974691,-0.5252062188527836
2011,not_ready,12,1,0,0,-0.3347032859070036,-2.7526393550238644,0.5799664507191497,0.4552753319098361
2011,not_ready,3,1,0,0,0.39393510028825635,-0.03729802506224624,0.568318383280073,0.6057739034871272
2011,not_ready,12,1,0,8,-2.315207441127579,-3.634042718754294,-0.6773833610853691,-0.4881596146334354
2011,not_ready,0,1,0,1,-0.8655911166360275,-0.8218790507313265,0.4907625716789024,0.3436461262313215
2011,not_ready,5,2,0,0,-2.011163745722659,-1.038519861891917,-0.7574366559119519,-0.8017108273670037
2011,not_ready,1,1,0,0,-0.14190590437125392,0.20612948360138006,0.16934099201352432,0.5179913807056294
2011,not_ready,6,1,0,0,0.8400591845241394,-0.16625382712874298,-0.18728314724500195,0.11088237480091472
2011,not_ready,5,1,0,0,0.4869197208626849,0.6109139149154652,0.3631921985576025,0.35994179255032466
2011,not_ready,10,1,0,0,-1.07919806510986,-1.698241937188599,-0.34958253666843203,-0.3561272229608754
2011,not_ready,17,1,0,0,-0.31700358645779847,-0.9126857237877193,-0.38281662275821166,-0.2439292505768514
2011,not_ready,9,1,0,1,0.5924355211065425,0.2798639811468457,-0.1731297104073537,-0.21730641642947912
2011,not_ready,32,2,0,0,0.5319756629913984,0.24608519662612327,0.5309610255196809,0.09485706301914677
2011,not_ready,8,2,0,0,-0.0597404977557614,0.1574982419696786,-0.6173978044075433,-0.48378745713195326
2011,not_ready,15,2,1,2,-1.6584123821325418,-3.6309687475251367,-1.0292566877933182,-0.779652147704637
2011,ready,2,1,0,0,0.10180323269214897,0.6627067341011181,0.6085726950451301,0.8027168942910312
2011,not_ready,58,1,0,0,0.012067052471836608,0.8999348323087599,-0.1339966409156691,-0.11360085836385925
2011,not_ready,8,1,0,0,-0.7871697593418018,-0.39364902983641614,-0.9059639881606322,-0.7508693886239922
2011,ready,15,1,0,0,0.09322364057938393,0.03155615344544982,-0.014596379628121409,-0.013584499335353696
2011,ready,6,1,0,1,1.025157066345887,1.3167560051449982,0.4837986694892192,0.5922951190936866
2011,not_ready,1,1,0,0,0.7545939411508675,0.9382996774741483,0.6085726950451301,0.8027168942910312
2011,not_ready,2,1,0,2,-2.1333573351148205,-1.9335732007305166,0.4907625716789024,0.3436461262313215
2011,not_ready,14,1,0,0,-0.04812104534440466,-0.23900473658346205,-1.0292260081647662,-1.1245322259793162
2011,ready,3,1,0,0,0.6927955424037026,0.5605953787230644,0.5799664507191497,0.4552753319098361
2011,ready,2,2,0,0,1.1395342563899196,0.944085517097922,-0.14222837302831715,-0.4381225605696709
2011,not_ready,10,2,0,0,0.13988601209771406,0.15144333345408165,0.6354801639152923,0.6869624617215023
2011,ready,6,2,0,0,0.5987660800528237,0.27587799152991704,0.6354801639152923,0.6869624617215023
2011,not_ready,8,1,0,0,0.3420944573590559,0.528895285011509,0.18164233919695166,0.12123860782263049
2011,not_ready,37,2,0,0,-0.28816265199861785,-1.3197296253059971,0.07686674312635546,-0.05582222864118144
2011,not_ready,13,1,0,0,0.9365780879097442,0.5038735867192234,0.2136378192443657,0.04817585279812067
2011,not_ready,10,1,0,0,-0.6272346271389605,-0.3071106511910844,0.24220060631096488,0.38488948588678507
2011,not_ready,3,1,0,1,0.08657806651300214,0.1348697824816677,-0.08084155051776024,-0.1416849997127414
2011,not_ready,5,1,0,0,-0.5206532095592737,-0.09228989684006295,-0.8737917148107439,-0.5416380584238972
2011,not_ready,17,1,0,0,1.326131125094106,0.45456090536314847,0.7991462692570479,0.5879008982613482
2011,ready,8,1,0,0,0.39671979118447265,-0.10222973184535707,-0.38281662275821166,-0.2439292505768514
2011,ready,1,1,0,0,1.1337338653722808,0.27380197972651993,0.2509009043116509,0.07634968367671775
2011,ready,12,1,0,0,0.9164496773402161,1.157105454603119,0.47903747880289815,0.44436224023292425
2011,ready,12,1,0,0,1.040483875566274,0.5097808449646077,0.3774361533610594,0.06467509627963627
